코드,설명
7312900000,"철 또는 강철, 전기 절연이 되지 않은 끈, 슬링 등; 기타"
7313001000,"철근, 철조망, 꼬인 후프 또는 단일 플랫 와이어, 펜싱에 사용되는 느슨하게 꼬인 이중 와이어; 유자선(有刺線)"
7313009000,"철근, 철조망, 꼬인 후프 또는 단일 플랫 와이어, 펜싱에 사용되는 느슨하게 꼬인 이중 와이어; 기타"
7314120000,"철 또는 강철; 스테인리스 스틸로 짠 천, 기계용 끝없는 밴드; 기계용 엔드리스 밴드(endless band)(스테인리스강으로 만든 것으로 한정한다)"
7314140000,"철 또는 강철, 스테인리스 스틸로 짠 천(기계용 무한 밴드 제외); 그 밖의 직조한 클로스(cloth)(스테인리스강으로 만든 것으로 한정한다)"
7314190000,"철 또는 강철, 스테인리스 스틸 이외의 직조 천; 기타"
7314200000,"철 또는 강철 와이어, 최대 단면 치수가 3mm 이상이고 메쉬 크기가 100cm2 이상인 와이어로 교차점에서 용접된 그릴, 그물망 및 울타리; 그릴ㆍ망ㆍ울타리[접점을 용접한 것으로 선의 횡단면의 최대치가 3밀리미터 이상이고, 메시(mesh)의 크기가 100제곱센티미터 이상인 것으로 한정한다]"
7314310000,"철 또는 강철 와이어, 그릴, 그물망 및 울타리, 교차로에서 용접된 것, 품목 번호 7314.20의 기타, 아연으로 도금 또는 코팅된 것; 아연으로 도금하거나 도포한 것"
7314390000,"철 또는 강철 와이어, 교차로에 용접된 그릴, 그물망 및 울타리, 품목 번호 7314.20의 기타(아연으로 도금 또는 코팅되지 않은 것).; 기타"
7314410000,"철 또는 강철 와이어, 아연 도금 또는 코팅된 그릴, 그물망 및 울타리; 아연으로 도금하거나 도포한 것"
7314420000,"철 또는 강철 와이어, 플라스틱으로 코팅된 그릴, 그물망 및 울타리; 플라스틱으로 도포한 것"
7314490000,"철 또는 강철 와이어, 아연 또는 플라스틱 이외의 재료로 코팅된 그릴, 그물망 및 울타리; 기타"
7314500000,철 또는 강철; 확장 금속; 익스팬디드 메탈(expanded metal)
7315110000,"체인; 철 또는 강철로 된 관절 링크, 롤러; 롤러체인(roller chain)"
7315120000,"체인, 철 또는 강철로 된 굴절 링크(롤러 제외); 그 밖의 체인"
7315190000,체인; 철 또는 강철로 된 관절 링크 부품; 부분품
7315200000,"체인; 철 또는 강철로 된 스키드, 굴절식 링크 체인 및 그 부품; 스키드체인(skid chain)"
7315810000,체인; 철 또는 강철로 된 스터드 링크 체인; 스터드링크(stud-link)
7315820000,체인; 철 또는 강철로 된 용접 링크 체인; 기타(용접한 링크의 것으로 한정한다)
7315890000,"사슬; 제목 번호. 7315, 철 또는 강철의; 기타"
7315900000,"사슬; 제목 번호의 부품 n.e.c. 7315, 철 또는 강철의; 그 밖의 부분품"
7316001000,"철 또는 강철; 앵커, 그래넬 및 그 부품; 닻"
7316002000,"철 또는 강철; 앵커, 그래넬 및 그 부품; 부분품"
7317001011,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 못; 한 개의 구조로 된 것; 도금ㆍ도포ㆍ 페인트한 것"
7317001019,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 못; 한 개의 구조로 된 것; 기타"
7317001021,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 못; 두 개 이상의 구조로 된 것; 도금ㆍ도포ㆍ 페인트한 것"
7317001029,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 못; 두 개 이상의 구조로 된 것; 기타"
7317002000,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 압정"
7317003000,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 제도용과 사무용 핀"
7317004000,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 물결 무늬가 있는 못"
7317005000,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 스테이플"
7317009000,"철 또는 강철; 못, 압정, 드로잉 핀, 골판지 못, 스테이플(제8305호의 것이 아닌 것) 등, 머리가 다른 재료로 되어 있거나 그렇지 않은 것. 단, 구리로 된 머리가 있는 물품은 제외합니다.; 기타"
7318110000,"철 또는 강철, 나사산 코치 나사; 코치 스크루(coach screw)"
7318120000,"철 또는 강철, 코치 나사 이외의 나사산 나무 나사; 그 밖의 목재용 스크루(screw)"
7318130000,"철 또는 강철, 나사산 나사 고리 및 나사 고리; 스크루 훅(screw hook)과 스크루 링(screw ring)"
7318140000,"철 또는 강철, 나사산 셀프 태핑 나사; 셀프태핑 스크루(self-tapping screw)"
7318151000,철 또는 강철; 품목 번호 7318.1의 나사산 나사 및 볼트(너트 또는 와셔 포함 여부와 관계없이); 머신스크루(screw)
7318152000,철 또는 강철; 품목 번호 7318.1의 나사산 나사 및 볼트(너트 또는 와셔 포함 여부와 관계없이); 볼트(bolt)
7318153000,철 또는 강철; 품목 번호 7318.1의 나사산 나사 및 볼트(너트 또는 와셔 포함 여부와 관계없이); 볼트(bolt)ㆍ너트(nut)(세트로 된 것으로 한정한다)
7318159000,철 또는 강철; 품목 번호 7318.1의 나사산 나사 및 볼트(너트 또는 와셔 포함 여부와 관계없이); 기타
7318160000,"철 또는 강철, 나사산 너트; 너트(nut)"
7318190000,"철 또는 강철, 품목 번호 7318.1의 나사산 나사, 볼트 및 너트 등 기타; 기타"
7318210000,"철 또는 강철, 나사산이 없는 스프링 와셔 및 기타 잠금 와셔; 스프링 와셔(spring washer)와 그 밖의 록 와셔(lock washer)"
7318220000,"철 또는 강철, 나사산이 없는 와셔, 스프링 및 잠금 장치 제외; 그 밖의 와셔(washer)"
7318230000,"철 또는 강철, 나사산이 없는 리벳; 리벳(rivet)"
7318240000,"철 또는 강철, 나사산이 없는 코터 및 코터 핀; 코터(cotter)와 코터핀(cotter-pin)"
7318290000,"철 또는 강철, 나사산이 없는 물품, 기타 품목 번호 7318.2에 해당하지 않는 것; 기타"
7319401000,"안전 핀 및 기타 핀, 철 또는 강철로 된 것; 안전핀"
7319402000,"안전 핀 및 기타 핀, 철 또는 강철로 된 것; 반도체 웨이퍼ㆍ반도체 디바이스의 측정이나 검사에 사용되는 핀"
7319409000,"안전 핀 및 기타 핀, 철 또는 강철로 된 것; 기타"
7319901010,"재봉 및 뜨개질 바늘, 바디킨, 크로 셰 뜨개질 후크, 자수용 스틸레토 및 이와 유사한 물품, 다른 곳에 명시되거나 포함되지 않은 철 또는 강철로 된 손에 사용하기 위한 물품; 수봉침ㆍ수편침ㆍ자수침; 수봉침"
7319901020,"재봉 및 뜨개질 바늘, 바디킨, 크로 셰 뜨개질 후크, 자수용 스틸레토 및 이와 유사한 물품, 다른 곳에 명시되거나 포함되지 않은 철 또는 강철로 된 손에 사용하기 위한 물품; 수봉침ㆍ수편침ㆍ자수침; 수편침"
7319901090,"재봉 및 뜨개질 바늘, 바디킨, 크로 셰 뜨개질 후크, 자수용 스틸레토 및 이와 유사한 물품, 다른 곳에 명시되거나 포함되지 않은 철 또는 강철로 된 손에 사용하기 위한 물품; 수봉침ㆍ수편침ㆍ자수침; 기타"
7319909000,"재봉 및 뜨개질 바늘, 바디킨, 크로 셰 뜨개질 후크, 자수용 스틸레토 및 이와 유사한 물품, 다른 곳에 명시되거나 포함되지 않은 철 또는 강철로 된 손에 사용하기 위한 물품; 기타"
7320101000,철 또는 강철; 잎 스프링과 그 잎; 자동차용 판상 스프링
7320102000,철 또는 강철; 잎 스프링과 그 잎; 기관차ㆍ철도 차량용 판상 스프링
7320109000,철 또는 강철; 잎 스프링과 그 잎; 기타
7320201000,철 또는 강철; 나선형 스프링 및 스프링 용 잎; 자동차용
7320202000,철 또는 강철; 나선형 스프링 및 스프링 용 잎; 충격 흡수용
7320203000,철 또는 강철; 나선형 스프링 및 스프링 용 잎; 철도차량 연계완충기용
7320204000,철 또는 강철; 나선형 스프링 및 스프링 용 잎; 가구용
7320209000,철 또는 강철; 나선형 스프링 및 스프링 용 잎; 기타
7320901000,철 또는 강철; 스프링 n.e.c.의 제목 번호. 7320; 평나선형 스프링
7320909000,철 또는 강철; 스프링 n.e.c.의 제목 번호. 7320; 그 밖의 스프링
7321110000,"조리 기구 및 플레이트 워머, 가스 연료 또는 가스 및 기타 연료 모두용, 철 또는 강철; 가스연료용이나 가스와 그 밖의 연료 겸용"
7321120000,조리 기구 및 플레이트 워머; 철 또는 강철로 된 액체 연료용; 액체연료용
7321190000,"조리 기구 및 플레이트 워머, 가스 또는 액체가 아닌 고체 연료 및 철 또는 강철로 된 연료용; 기타(고체연료용 기구를 포함한다)"
7321810000,"가정용 기기; 비전기식(조리기 및 플레이트 워머 제외), 가스 연료용 또는 가스 및 기타 연료 모두용, 철 또는 강철로 된 제품; 가스연료용이나 가스와 그 밖의 연료 겸용"
7321820000,"가정용 가전제품; 액체 연료용 비전기식(조리기 및 플레이트 워머 제외), 철 또는 강철로 된 제품; 액체연료용"
7321890000,"가정용 기기; 비전기식(조리기 및 플레이트 워머 제외), 고체 연료 및 가스 또는 액체 이외의 연료, 철 또는 강철로 된 제품; 기타(고체연료용 기구를 포함한다)"
7321900000,"가전제품, 비전기, 철 또는 강철로 된 부품, 그 일부; 부분품"
7322111000,라디에이터 및 그 부품; 주철로 된 중앙 난방용 (전기 가열되지 않음); 방열기
7322112000,라디에이터 및 그 부품; 주철로 된 중앙 난방용 (전기 가열되지 않음); 부분품
7322191000,라디에이터 및 그 부품; 주철 이외의 철 또는 강철로 된 중앙 난방용 (전기 가열되지 않음); 방열기
7322192000,라디에이터 및 그 부품; 주철 이외의 철 또는 강철로 된 중앙 난방용 (전기 가열되지 않음); 부분품
7322901000,모터 구동 팬 또는 송풍기 및 그 부품이 포함된 철 또는 강철로 된 공기 히터 및 열풍 분배기(전기 가열식 아님); 태양열 집열기와 그 부분품
7322909010,모터 구동 팬 또는 송풍기 및 그 부품이 포함된 철 또는 강철로 된 공기 히터 및 열풍 분배기(전기 가열식 아님); 기타; 공기가열기
7322909020,모터 구동 팬 또는 송풍기 및 그 부품이 포함된 철 또는 강철로 된 공기 히터 및 열풍 분배기(전기 가열식 아님); 기타; 온풍배분기
7322909030,모터 구동 팬 또는 송풍기 및 그 부품이 포함된 철 또는 강철로 된 공기 히터 및 열풍 분배기(전기 가열식 아님); 기타; 부분품
7323100000,"철 또는 강철, 양모, 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 철강의 울, 철강으로 만든 용기세정용구와 세정용이나 폴리싱(polishing)용 패드ㆍ글러브(glove)와 이와 유사한 것"
7323910000,"주철; 테이블, 주방 및 기타 가정 용품 및 그 일부, 주철, 에나멜 처리되지 않은 주철; 주철로 만든 것으로 법랑제가 아닌 것"
7323920000,"주철; 테이블, 주방 및 기타 가정 용품 및 그 일부, 주철, 에나멜 처리 된 것; 주철로 만든 것으로 법랑제의 것"
7323930000,"강철, 스테인리스; 테이블, 주방 및 기타 가정용품과 그 부품; 스테인리스강으로 만든 것"
7323940000,"철(주물 제외) 또는 강철; 테이블, 주방 및 기타 가정용품 및 그 일부, 에나멜 처리된 것; 철강(주철은 제외한다)으로 만든 것으로 법랑제의 것"
7323990000,"철 또는 강철; 테이블, 주방 및 기타 가정용품 및 그 부분품, 철 또는 강철로 된 세번 제7321호 기타. 7323; 기타"
7324101000,스틸; 스테인리스 스틸 소재의 싱크대 및 세면대; 설거지통
7324102000,스틸; 스테인리스 스틸 소재의 싱크대 및 세면대; 세면대
7324210000,"주철, 욕조, 에나멜 여부에 관계없이; 주철로 만든 것(법랑제의 것인지에 상관없다)"
7324291000,철(주물 제외) 또는 강철; 욕조; 스테인리스강으로 만든 것
7324299000,철(주물 제외) 또는 강철; 욕조; 기타
7324901000,"철 또는 강철; 싱크대, 세면대 및 욕조를 제외한 위생 도기 및 그 부품; 화장용 세트"
7324908000,"철 또는 강철; 싱크대, 세면대 및 욕조를 제외한 위생 도기 및 그 부품; 기타"
7324909000,"철 또는 강철; 싱크대, 세면대 및 욕조를 제외한 위생 도기 및 그 부품; 부분품"
7325100000,철; 가단성이 없는 주철 제품; 비가단주철(非可鍛鑄鐵)로 만든 것
7325910000,"철; 연삭 공 및 이와 유사한 제분용 제품, 비가단 주철 이외의 제품; 분쇄기용 그라인딩볼(grinding ball)과 이와 유사한 물품"
7325991000,"철 또는 강철; 주조품(연삭구 및 이와 유사한 제분용 주물품 제외, 단조 주철 이외의 제품); 주철로 만든 것"
7325992000,"철 또는 강철; 주조품(연삭구 및 이와 유사한 제분용 주물품 제외, 단조 주철 이외의 제품); 주강으로 만든 것"
7325993000,"철 또는 강철; 주조품(연삭구 및 이와 유사한 제분용 주물품 제외, 단조 주철 이외의 제품); 합금강으로 만든 것"
7325999000,"철 또는 강철; 주조품(연삭구 및 이와 유사한 제분용 주물품 제외, 단조 주철 이외의 제품); 기타"
7326110000,"철 또는 강철; 제분소용 연삭 공 및 이와 유사한 물품, 단조 또는 스탬핑되었지만 더 이상 작업하지 않은 것; 분쇄기용 그라인딩볼(grinding ball)과 이와 유사한 물품"
7326190000,"철 또는 강철; 품목 번호 7326.11의 기타 물품, 단조 또는 스탬프가 찍혀 있지만 더 이상 가공되지 않은 것; 기타"
7326200000,철 또는 강철; 와이어 제품; 철강선으로 만든 제품
7326901000,철 또는 강철; 제7326호의 기타 물품(기타); 방직기계용 보빈(bobbin)
7326909000,철 또는 강철; 제7326호의 기타 물품(기타); 기타
7401001000,"구리 매트, 시멘트 구리(침전 구리); 구리의 매트(mat)"
7401002000,"구리 매트, 시멘트 구리(침전 구리); 시멘트동(침전동)"
7402001000,구리; 전해 정제를 위한 정제되지 않은 구리 양극; 정제하지 않은 구리
7402002000,구리; 전해 정제를 위한 정제되지 않은 구리 양극; 전해정제용 구리 양극
7403110000,"구리; 정제된, 가공되지 않은, 음극 및 음극 섹션; 음극과 음극의 형재"
7403120000,"구리; 정제된, 가공되지 않은, 와이어 바; 와이어바(wire-bar)"
7403130000,"구리; 정제, 가공되지 않은, 빌릿; 빌릿(billet)"
7403191000,"구리; 정제, 미가공, 기타 품목 번호 7403.1에 포함되지 않은 것; 슬래브"
7403192000,"구리; 정제, 미가공, 기타 품목 번호 7403.1에 포함되지 않은 것; 잉곳(ingot)"
7403199000,"구리; 정제, 미가공, 기타 품목 번호 7403.1에 포함되지 않은 것; 기타"
7403210000,구리; 구리-아연 베이스 합금(황동) 가공되지 않음; 구리-아연의 합금(황동)
7403220000,구리; 구리-주석 베이스 합금(청동) 가공되지 않은 것; 구리-주석의 합금(청동)
7403291010,구리; 구리 합금 n.e.c.의 제목 번호. 7403 (7405호의 마스터 합금 제외); 구리-니켈의 합금(백동)이나 구리-니켈-아연의 합금(양백); 구리-니켈의 합금(백동)
7403291020,구리; 구리 합금 n.e.c.의 제목 번호. 7403 (7405호의 마스터 합금 제외); 구리-니켈의 합금(백동)이나 구리-니켈-아연의 합금(양백); 구리-니켈-아연의 합금(양백)
7403299000,구리; 구리 합금 n.e.c.의 제목 번호. 7403 (7405호의 마스터 합금 제외); 기타
7404000000,구리; 폐기물 및 스크랩; 구리의 웨이스트(waste)와 스크랩(scrap)
7405000000,구리; 구리의 마스터 합금; 구리의 모합금(master alloy)
7406100000,구리; 비라멜라 구조의 분말; 비(非)층상조직인 가루
7406201000,"구리; 라멜라 구조의 분말, 플레이크; 층상조직인 가루"
7406202000,"구리; 라멜라 구조의 분말, 플레이크; 플레이크(flake)"
7407100000,"구리; 정제된 구리의 막대, 봉 및 프로파일; 정제한 구리로 만든 것"
7407210000,"구리; 구리-아연 베이스 합금(황동)의 막대, 봉 및 프로파일; 구리-아연 합금으로 만든 것(황동)"
7407291000,"구리; 구리 합금(구리-아연 베이스 합금 제외)의 막대, 봉 및 프로파일; 구리-주석 합금으로 만든 것(청동)"
7407292010,"구리; 구리 합금(구리-아연 베이스 합금 제외)의 막대, 봉 및 프로파일; 구리-니켈 합금으로 만든 것(백동)이나 구리-니켈-아연 합금으로 만든 것(양백); 구리-니켈 합금으로 만든 것(백동)"
7407292020,"구리; 구리 합금(구리-아연 베이스 합금 제외)의 막대, 봉 및 프로파일; 구리-니켈 합금으로 만든 것(백동)이나 구리-니켈-아연 합금으로 만든 것(양백); 구리-니켈-아연 합금으로 만든 것(양백)"
7407299000,"구리; 구리 합금(구리-아연 베이스 합금 제외)의 막대, 봉 및 프로파일; 기타"
7408110000,구리; 최대 단면 치수가 6mm를 초과하는 정제된 구리로 된 와이어; 횡단면의 최대치수가 6밀리미터를 초과하는 것
7408190000,구리; 최대 단면 치수가 6mm 이하인 정제된 구리로 된 와이어; 기타
7408210000,"구리; 와이어, 구리-아연 베이스 합금(황동); 구리-아연 합금으로 만든 것(황동)"
7408221000,구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 와이어; 구리-니켈 합금으로 만든 것(백동)
7408222000,구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 와이어; 구리-니켈-아연 합금으로 만든 것(양백)
7408291000,"구리; 구리 합금(구리-아연 베이스 합금, 구리-니켈 베이스 합금 또는 구리-니켈-아연 베이스 합금 제외)의 전선; 구리-주석 합금으로 만든 것(청동)"
7408299000,"구리; 구리 합금(구리-아연 베이스 합금, 구리-니켈 베이스 합금 또는 구리-니켈-아연 베이스 합금 제외)의 전선; 기타"
7409111000,"구리; 두께가 0.15mm를 초과하는 스트립, 정제된 구리, 코일 형태; 반도체 제조용"
7409119000,"구리; 두께가 0.15mm를 초과하는 스트립, 정제된 구리, 코일 형태; 기타"
7409191000,구리; 코일 형태가 아닌 정제된 구리로 된 두께 0.15mm를 초과하는 판재 및 시트; 반도체 제조용
7409199000,구리; 코일 형태가 아닌 정제된 구리로 된 두께 0.15mm를 초과하는 판재 및 시트; 기타
7409211000,"구리; 구리-아연 베이스 합금(황동), 코일로 된 0.15mm를 초과하는 두께의 스트립; 반도체 제조용"
7409219000,"구리; 구리-아연 베이스 합금(황동), 코일로 된 0.15mm를 초과하는 두께의 스트립; 기타"
7409291000,구리; 코일 형태가 아닌 구리-아연 베이스 합금(황동)의 두께가 0.15mm를 초과하는 판재 및 시트; 반도체 제조용
7409299000,구리; 코일 형태가 아닌 구리-아연 베이스 합금(황동)의 두께가 0.15mm를 초과하는 판재 및 시트; 기타
7409311000,"구리; 구리-주석 베이스 합금(청동), 코일로 된 0.15mm를 초과하는 두께의 스트립; 반도체 제조용"
7409319000,"구리; 구리-주석 베이스 합금(청동), 코일로 된 0.15mm를 초과하는 두께의 스트립; 기타"
7409391000,구리; 코일 형태가 아닌 구리-주석 베이스 합금의 두께가 0.15mm를 초과하는 판재 및 시트; 반도체 제조용
7409399000,구리; 코일 형태가 아닌 구리-주석 베이스 합금의 두께가 0.15mm를 초과하는 판재 및 시트; 기타
7409401010,"구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 판, 시트 및 두께가 0.15mm를 초과하는 스트립; 구리-니켈 합금으로 만든 것(백동); 반도체 제조용"
7409401090,"구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 판, 시트 및 두께가 0.15mm를 초과하는 스트립; 구리-니켈 합금으로 만든 것(백동); 기타"
7409402010,"구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 판, 시트 및 두께가 0.15mm를 초과하는 스트립; 구리-니켈-아연 합금으로 만든 것(양백); 반도체 제조용"
7409402090,"구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 판, 시트 및 두께가 0.15mm를 초과하는 스트립; 구리-니켈-아연 합금으로 만든 것(양백); 기타"
7409901000,"구리; 구리 합금(구리-아연 베이스 합금, 구리-주석 베이스 합금, 구리-니켈 베이스 합금 또는 구리-니켈-아연 베이스 합금 제외)의 두께가 0.15mm를 초과하는 판, 시트 및 스트립.; 반도체 제조용"
7409909000,"구리; 구리 합금(구리-아연 베이스 합금, 구리-주석 베이스 합금, 구리-니켈 베이스 합금 또는 구리-니켈-아연 베이스 합금 제외)의 두께가 0.15mm를 초과하는 판, 시트 및 스트립.; 기타"
7410110000,구리; 백킹되지 않은 두께가 0.15mm를 초과하지 않는 정제된 구리 호일; 정제한 구리로 만든 것
7410120000,"구리; 0.15mm를 초과하지 않는 두께의 구리 합금, 백킹되지 않은 호일; 구리합금으로 만든 것"
7410211000,"구리; 종이, 판지, 플라스틱 또는 이와 유사한 뒷면 재료로 뒷면을 감싼 두께(뒷면은 제외)가 0.15mm를 넘지 않는 정제된 구리로 된 호일.; 인쇄회로판 제조에 적합한 모양인 것"
7410219000,"구리; 종이, 판지, 플라스틱 또는 이와 유사한 뒷면 재료로 뒷면을 감싼 두께(뒷면은 제외)가 0.15mm를 넘지 않는 정제된 구리로 된 호일.; 기타"
7410221000,"구리; 종이, 판지, 플라스틱 또는 이와 유사한 뒷면 재료로 뒷면을 감싼 두께(뒷면은 제외)가 0.15mm를 넘지 않는 구리 합금으로 된 호일.; 인쇄회로판 제조에 적합한 모양인 것"
7410229000,"구리; 종이, 판지, 플라스틱 또는 이와 유사한 뒷면 재료로 뒷면을 감싼 두께(뒷면은 제외)가 0.15mm를 넘지 않는 구리 합금으로 된 호일.; 기타"
7411100000,구리; 정제된 구리의 튜브 및 파이프; 정제한 구리로 만든 것
7411210000,구리; 구리-아연 베이스 합금(황동)의 튜브 및 파이프; 구리-아연 합금으로 만든 것(황동)
7411221000,구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 튜브 및 파이프; 구리-니켈 합금으로 만든 것(백동)
7411222000,구리; 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈은)의 튜브 및 파이프; 구리-니켈-아연 합금으로 만든 것(양백)
7411291000,"구리; 구리 합금(구리-아연, 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈-은) 제외)으로 된 튜브 및 파이프; 구리－주석 합금으로 만든 것(청동)"
7411299000,"구리; 구리 합금(구리-아연, 구리-니켈 베이스 합금(큐프로-니켈) 또는 구리-니켈-아연 베이스 합금(니켈-은) 제외)으로 된 튜브 및 파이프; 기타"
7412100000,"구리; 정제된 구리의 튜브 또는 파이프 피팅(예: 커플링, 엘보우, 슬리브); 정제한 구리로 만든 것"
7412200000,"구리; 구리 합금의 튜브 또는 파이프 피팅(예: 커플링, 엘보우, 슬리브); 구리합금으로 만든 것"
7413000000,"구리; 연선, 케이블, 편조 밴드 등, 전기 절연되지 않은 것들; 구리로 만든 연선ㆍ케이블ㆍ엮은 밴드와 이와 유사한 것(전기 절연한 것은 제외한다)"
7415101000,"구리; 못과 압정, 핀, 스테이플 및 이와 유사한 구리 또는 구리 머리가 있는 철 또는 강철 제품; 귀금속을 도금ㆍ피복ㆍ도포한 것"
7415109000,"구리; 못과 압정, 핀, 스테이플 및 이와 유사한 구리 또는 구리 머리가 있는 철 또는 강철 제품; 기타"
7415210000,"구리; 와셔(스프링 와셔 포함), 나사산 없음; 와셔(washer)[스프링와셔(spring washer)를 포함한다]"
7415290000,"구리; 나사산이 없는 리벳, 코터, 코터 핀 및 이와 유사한 물품; 기타"
7415330000,"구리; 나사, 볼트 및 너트, 나사산형; 스크루(screw), 볼트(bolt)와 너트(nut)"
7415390000,구리; 제목의 기사 n.e.c. 번호. 7415; 기타
7418101000,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 용기 세정용구와 세정용이나 폴리싱용 패드ㆍ글러브(glove)와 이와 유사한 것"
7418109010,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 기타; 식탁용품 ? 주방용품"
7418109020,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 기타; 태양열 집열기(가정용에 사용되는 비전기식으로 한정한다)"
7418109030,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 기타; 기타 가정용 물품"
7418109091,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 기타; 부분품; 태양열 집열기(가정용에 사용되는 비전기식으로 한정한다)용"
7418109099,"구리; 테이블, 주방 또는 기타 가정 용품 및 그 부품; 냄비 수세미 및 수세미 또는 연마 패드, 장갑 등; 기타; 부분품; 기타"
7418201000,구리; 위생 도기 및 그 부품; 위생용품
7418202000,구리; 위생 도기 및 그 부품; 부분품
7419200000,"구리; 주조, 성형, 스탬핑 또는 단조되었지만 더 이상 가공되지 않은 것; 주조ㆍ주형ㆍ압착ㆍ단조(鍛造)된 것(이보다 더 가공하지 않은 것으로 한정한다)"
7419801010,"구리; 제 74 장의 기타 조항; 구리선으로 만든 클로스(cloth)(엔드리스밴드를 포함한다)ㆍ그릴ㆍ망, 구리로 만든 익스팬디드메탈; 클로스(cloth)"
7419801090,"구리; 제 74 장의 기타 조항; 구리선으로 만든 클로스(cloth)(엔드리스밴드를 포함한다)ㆍ그릴ㆍ망, 구리로 만든 익스팬디드메탈; 기타"
7419802000,구리; 제 74 장의 기타 조항; 구리로 만든 스프링
7419809000,구리; 제 74 장의 기타 조항; 기타
7501100000,니켈; 니켈 매트; 니켈의 매트(mat)
7501201010,니켈; 산화물 소결체 및 기타 니켈 야금의 중간 생성물; 소결(燒結)한 산화니켈; 니켈의 함유량이 전 중량의 100분의 88 이상인 것
7501201090,니켈; 산화물 소결체 및 기타 니켈 야금의 중간 생성물; 소결(燒結)한 산화니켈; 기타
7501209010,니켈; 산화물 소결체 및 기타 니켈 야금의 중간 생성물; 기타; 니켈의 함유량이 전 중량의 100분의 88 이상인 것
7501209090,니켈; 산화물 소결체 및 기타 니켈 야금의 중간 생성물; 기타; 기타
7502101000,니켈; 합금되지 않은 가공되지 않은 것; 음극
7502109000,니켈; 합금되지 않은 가공되지 않은 것; 기타
7502200000,"니켈; 가공되지 않은, 합금; 니켈 합금"
7503000000,니켈; 폐기물 및 스크랩; 니켈의 웨이스트(waste)와 스크랩(scrap)
7504001000,니켈; 분말 및 플레이크; 가루
7504002000,니켈; 분말 및 플레이크; 플레이크(flake)
7505110000,"니켈; 합금되지 않은 막대, 봉 및 프로파일; 합금하지 않은 니켈로 만든 것"
