코드,설명
870290,"차량; 대중교통 유형(운전자를 포함하여 10인 이상 탑승), 8702호, 신규 또는 중고 차량; 15인 이하인 것;신차, 중고차, 15인 초과 35인 이하인 것;신차, 중고차, 35인 초과인 것;신차, 중고차"
870310,"차량; 설상차, 골프카 및 이와 유사한 차량의 이동을 위해 특별히 설계되었습니다.; 설상주행용, 골프용차, 기타"
870321,"차량; 스파크 점화 내연 피스톤 엔진만 있는 경우, 실린더 용량이 1000cc를 초과하지 않아야 합니다.; 신차, 중고차"
870322,"차량; 스파크 점화 내연 피스톤 엔진만 있는 경우, 실린더 용량이 1000cc를 초과하지만 1500cc를 초과하지 않는 경우; 신차, 중고차"
870323,"차량; 스파크 점화식 내연 왕복 피스톤 엔진, 실린더 용량이 1500cc를 초과하지만 3000cc를 초과하지 않는 엔진만 해당됩니다.; 2,000시시 이하인 것;신차, 중고차, 기타;신차, 중고차"
870324,"차량; 스파크 점화 내연 왕복 피스톤 엔진, 실린더 용량 3000cc 이상만 사용; 4,000시시 이하인 것;신차, 중고차, 기타;신차, 중고차"
870331,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량이 1500cc를 초과하지 않는 경우; 신차, 중고차"
870332,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량이 1500cc를 초과하지만 2500cc를 초과하지 않는 차량만 해당됩니다.; 2,000시시 이하인 것;신차, 중고차, 기타;신차, 중고차"
870333,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량 2500cc 이상만 해당; 신차, 중고차"
870340,"차량; 추진을 위한 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 없습니다.; 신차, 중고차"
870350,"차량; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 없습니다.; 신차, 중고차"
870360,"차량; 추진을 위한 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 있습니다.; 신차, 중고차"
870370,"차량; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖추고 있으며 외부 전원에 연결하여 충전할 수 있습니다.; 신차, 중고차"
870380,"차량, 추진을 위한 전기 모터만 있는 경우; 신차, 중고차"
870390,"차량, (제8702호의 것 이외의) 사람을 운송하기 위한 것 (제8702호의 것 이외의 것) 세번. 8703; 기타"
870410,"차량; 상품 운송을 위해 비포장도로용으로 설계된 덤프트럭, 화물 운송용; 덤프차(비고속도로용으로 설계된 것으로 한정한다)"
870421,"차량; 물품 운송용 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한 차량(총중량 5톤을 초과하지 않는 차량), 품목 번호 8704.1에 해당하지 않음.; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870422,"차량; 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한, 화물 운송용(총중량 5톤 초과 20톤 이하), 품목 번호 8704.1에 해당하지 않는 차량, n.e.c.; 일반 화물자동차;    총중량 10톤 이하인 것;  일반 화물자동차;   총중량 10톤 이하인 것;   신차, 일반 화물자동차;   총중량 10톤 이하인 것; 일반 화물자동차;   총중량 10톤 이하인 것; 일반 화물자동차;  총중량 10톤 이하인 것;  신차, 일반 화물자동차;  총중량 10톤 이하인 것;  중고차, 일반 화물자동차;   기타; 일반 화물자동차;  기타;  신차, 일반 화물자동차;  기타;일반 화물자동차;   총중량 10톤 이하인 것; 일반 화물자동차;  총중량 10톤 이하인 것;  신차, 일반 화물자동차;  총중량 10톤 이하인 것;일반 화물자동차;  총중량 10톤 이하인 것;일반 화물자동차; 총중량 10톤 이하인 것; 신차, 일반 화물자동차; 총중량 10톤 이하인 것; 중고차, 일반 화물자동차;  기타;일반 화물자동차; 기타; 신차, 일반 화물자동차; 기타; 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870423,"차량; 물품 운송용 압축 점화 내연기관(디젤 또는 세미 디젤)만 장착한 차량(총중량 20톤 초과), 품목 번호 8704.1에 해당하지 않는 경우; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870431,"차량; 물품 운송을 위한 스파크 점화 내연 피스톤 엔진만 장착한 차량(총중량 5톤을 초과하지 않는), 품목 번호 8704.1에 해당하지 않는 차량; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870432,"차량; 물품 운송용 (총중량 5톤을 초과하는) 스파크 점화식 내연 피스톤 엔진만 장착된 차량, 품목 번호 8704.1에 해당하지 않는 차량; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870441,"차량; 압축 점화 내연 피스톤 엔진(디젤/반디젤)과 전기 모터를 모두 추진용 모터로 사용하고, 섹션 14에서와 같이 조립되지 않은 (총중량 5000kg을 초과하지 않는) 화물 운송용, 승합차; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870442,"차량; 압축 점화 내연기관 엔진(디젤/반디젤) 및 추진용 전기 모터를 모두 갖춘 차량으로, 총중량이 5,000kg을 초과하지만 20,000kg을 초과하지 않아야 합니다.; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870443,"차량; 압축 점화 내연기관 엔진(디젤/반디젤) 및 추진용 전기 모터를 모두 갖춘, 총중량 20,000kg을 초과하는 차량; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870451,"차량; 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 사용하여 추진하며, 총중량이 5,000kg을 초과하지 않아야 합니다.; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870452,"차량; 스파크 점화 내연 피스톤 엔진과 추진용 전기 모터가 모두 장착되어 있고, 총중량이 5,000kg을 초과하는 차량; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870460,"차량, 추진을 위한 전기 모터만 있는 경우; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870490,"차량, 물품 운송용, 기타는 세번 번호에 포함되지 않음. 8704; 일반 화물자동차;신차, 중고차, 기타;냉동차ㆍ냉장차, 탱크차, 기타"
870510,"차량; 크레인 트럭; 신축붐식, 앵글식, 기타"
870520,차량; 이동식 드릴링 데릭; 이동식 시추용 데릭(derrick)차
870530,차량; 소방 차량; 소방차
870540,차량; 콘크리트 믹서 트럭; 콘크리트믹서 운반차
870590,"차량; 고장 트럭, 도로 청소차, 살수 트럭, 이동식 작업장, 이동식 방사선 장치 및 기타 특수 목적 차량은 제목에 기재된 번호에 해당하지 않습니다. 8705; 살포차;농업용 살포차, 기타, 기타;구난차, 도로청소차, 이동공작차, 이동방송차, 이동진료차, 이동통신차와 레이더차, 제설차, 기타"
870600,"섀시; 엔진이 장착된 차량용, 제목 번호. 8701 ~ 8705; 제8701호의 것, 제8702호의 것, 제8703호의 것, 제8704호의 것, 제8705호의 것"
870710,"차량, 차량용 차체(운전석 포함)의 세번 번호. 8703; 제8703호의 차량용"
870790,"차량, 차량 번호 번호 8701. 8701, 8702, 8704 또는 8705; 제8701호의 것, 제8702호의 것, 제8704호의 것, 제8705호의 것"
870810,"차량, 범퍼 및 그 부품, 세번 번호. 8701~8705; 완충기와 그 부분품"
870821,"차량, 차체 일부, 안전벨트; 안전벨트"
870822,"차량, 부품 및 액세서리, 전면 윈드스크린(앞유리), 후면 창문 및 이 장의 소제목 주 1에 명시된 기타 창문; 이 류의 소호주 제1호에서 규정한 전방 윈드스크린(윈드쉴드), 후방 창문과 그 밖의 창문"
870829,"차량, 안전벨트 이외의 차체 부품 및 액세서리; 기타"
870830,"차량 부품; 브레이크, 서보 브레이크 및 그 부품; 장착된 브레이크 라이닝, 브레이크 부스터, 전자 제어식 제동장치, 기타"
870840,차량 부품; 기어 박스 및 그 부품; 기어박스와 그 부분품
870850,"차량 부품; 다른 변속기 부품과 함께 제공되었는지 여부에 관계없이 차동장치가 있는 구동축 및 비구동축; 그 부품; 차동장치를 갖춘 구동 차축(변속장치를 갖추었는지에 상관없다)과 그 부분품, 비구동 차축과 그 부분품"
870870,차량 부품; 도로용 휠 및 부품 및 액세서리; 로드 휠(road wheel)과 그 부분품ㆍ부속품
870880,"차량 부품, 서스펜션 시스템 및 그 부품(충격 흡수 장치 포함); 서스펜션 시스템(suspension system)과 그 부분품[쇼크업소버(shock-absorber)를 포함한다]"
870891,차량 부품; 라디에이터 및 그 부품; 방열기와 그 부분품
870892,"차량 부품; 소음기(머플러) 및 배기관; 그 부품; 소음기(머플러), 배기관, 그 부분품"
870893,차량 부품; 클러치 및 그 부품; 클러치와 그 부분품
870894,"차량 부품; 스티어링 휠, 스티어링 컬럼 및 스티어링 박스; 그 부품; 운전대ㆍ스티어링칼럼(steering column)ㆍ운전박스와 그 부분품"
870895,"차량 부품; 인플레이터 시스템이 장착된 안전 에어백; 그 부품; 에어백, 기타"
870899,"차량 부품 및 액세서리; n.e.c.의 제목 번호. 8708; 섀시;제8701호의 것, 제8702호의 것, 제8703호의 것, 제8704호의 것, 제8705호의 것, 기타"
870911,"차량; 공장, 창고, 부두 지역 또는 공항에서 단거리 물품 운송에 사용되는 유형의 전기식, 자체 추진식(리프팅 또는 취급 장비가 장착되지 않은) 차량; 전기식의 것"
870919,"차량; 공장, 공항 등에서 단거리 물품 운송에 사용되는 (전기식이 아닌), 자체 추진식, 취급 장비가 없는 차량 및 철도역 플랫폼에서 사용되는 유형의 트랙터; 기타"
870990,차량; 차량의 일부 번호. 8709; 부분품
871000,"탱크 및 기타 장갑 전투 차량, 무기가 장착되어 있는지 여부에 관계없이 동력 차량 및 그러한 차량의 부품; 전차, 그 밖의 장갑차량, 부분품"
871110,"오토바이(오토바이 포함) 및 사이클; 보조 모터가 장착되어 있고, 실린더 용량이 50cc를 초과하지 않는 내연 피스톤 엔진이 장착되어 있으며, 사이드카의 유무에 관계없이 사이드카; 사이드카; 모터사이클, 모페드, 기타"
871120,"오토바이(오토바이 포함) 및 사이클; 보조 모터, 내연 피스톤 엔진이 장착되어 있고 실린더 용량이 50cc를 초과하지만 250cc를 초과하지 않으며 사이드카의 유무에 관계없이 보조 모터가 장착된 경우; 사이드카; 모터사이클, 기타"
871130,"오토바이(오토바이 포함) 및 사이클; 보조 모터, 내연 피스톤 엔진이 장착되어 있고 실린더 용량이 250cc를 초과하지만 500cc를 초과하지 않으며 사이드카의 유무에 관계없이 보조 모터가 장착된 경우; 사이드카; 모터사이클, 기타"
871140,"오토바이(오토바이 포함) 및 사이클, 보조 모터 장착, 실린더 용량이 500cc를 초과하지만 800cc를 초과하지 않는 내연 피스톤 엔진, 사이드카 포함 또는 미포함, 사이드카; 모터사이클, 기타"
871150,"오토바이(오토바이 포함) 및 사이클, 보조 모터 장착, 실린더 용량이 800cc를 초과하는 내연 피스톤 엔진, 사이드카 유무에 관계없이 보조 모터 장착; 사이드카; 모터사이클, 기타"
871160,"오토바이(오토바이 포함) 및 자전거, 보조 모터 장착, 추진용 전기 모터 장착, 사이드카 유무에 관계없이 사이드카, 사이드카; 모터사이클, 기타"
871190,"오토바이(원동기장치 자전거 포함) 및 사이클; n.e.c.의 제목 번호. 8711, 보조 모터 장착, 사이드카 포함 또는 미포함; 사이드카; 모터사이클, 기타"
871200,"자전거 및 기타 자전거(배달용 세발자전거 포함, 동력이 없는 자전거 포함); 경기용, 기타;삼륜자전거, 기타"
871310,"장애인용 객차, 기계식 추진이 아닌 객차; 기계구동식이 아닌 것"
871390,"장애인용 객차, 기계식 추진 차량; 기타"
871410,"오토바이(오토바이 포함), 부품 및 액세서리; 안장, 기타"
871420,"장애인용 객차, 그 부품 및 부속품; 신체장애인용 차량의 것"
871491,"자전거, 프레임 및 포크 및 그 부품; 프레임, 포크, 이들의 부분품"
871492,"자전거, 그 부품, 휠 림 및 스포크; 휠 림, 스포크"
871493,"사이클, 그 부품, 허브(코스터 제동 허브 및 허브 브레이크 제외) 및 프리휠 스프라켓 휠; 허브(코스터 브레이킹허브(coaster braking hub)와 허브브레이크(hub brake)는 제외한다), 프리휠(free-wheel) 스프로켓 휠(sprocket-wheel)"
871494,"사이클; 그 부품, 코스터 제동 허브 및 허브 브레이크를 포함한 브레이크 및 그 부품; 브레이크, 이들의 부분품"
871495,"사이클; 그 부품, 안장; 안장"
871496,"사이클, 부품, 페달 및 크랭크 기어 및 그 부품; 페달, 크랭크 기어(crankgear), 이들의 부분품"
871499,"사이클; 그 일부, 품목 번호 8714.9에 포함되지 않음.; 기타"
871500,유모차 및 그 부품; 유모차와 그 부분품
871610,"트레일러 및 세미 트레일러, 주택 또는 캠핑용 캐러밴 유형; 트레일러와 세미트레일러(이동주택형으로서 주거용과 캠핑용으로 한정한다)"
871620,"트레일러 및 세미 트레일러, 농업용 자동 적재 또는 자동 하역 장치; 농업용 자동적재식이나 자동양하식 트레일러와 세미트레일러"
871631,탱커 트레일러 및 탱커 세미 트레일러; 탱커 트레일러(tanker trailer)와 탱커 세미트레일러(tanker semi-trailer)
871639,트레일러 및 세미 트레일러(탱커형 제외); 기타
871640,트레일러 및 세미 트레일러; 품목 번호 8716.3의 n.e.c.; 그 밖의 트레일러와 세미트레일러
871680,"차량; 제목에 없음. 8716; 손수레, 우마차, 썰매, 기타"
871690,"트레일러, 세미 트레일러 및 기계적으로 추진되지 않는 기타 차량, 그 부품의 세번 번호. 8716; 트레일러와 세미트레일러의 것, 기타"
880100,"풍선 및 열기구, 글라이더, 행글라이더 및 기타 무동력 항공기.; 글라이더와 행글라이더, 기타;기구와 비행선, 기타"
880211,"무인 헬리콥터 제외, 적재 중량이 2000kg을 초과하지 않는 헬리콥터; 군용, 기타"
880212,"무인 헬리콥터 제외, 적재 중량이 2000kg을 초과하는 헬리콥터; 군용, 기타"
880220,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 2000kg을 초과하지 않는 항공기; 프로펠러식, 터보프로펠러식, 터보제트식, 기타"
880230,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 2000kg을 초과하지만 15,000kg을 초과하지 않는 항공기; 프로펠러식, 터보프로펠러식, 터보제트식, 기타"
880240,"무인 항공기를 제외한 비행기 및 기타 항공기, 적재 중량이 15,000kg을 초과하는 항공기; 프로펠러식, 터보프로펠러식, 터보제트식, 기타"
880260,"우주선(인공위성 포함) 및 궤도 이하 및 우주선 발사체; 우주선;인공위성, 기타, 우주선 발사체, 서보비틀(suborbital) 발사체"
880400,"낙하산(적격 낙하산 및 패러글라이더 포함) 및 로토슈트, 그 부품 및 부속품; 낙하산(조종 가능한 낙하산과 패러글라이더를 포함한다), 로토슈트(rotochute), 부분품과 부속품;낙하산(조종 가능한 낙하산과 패러글라이더를 포함한다)의 것, 로토슈트(rotochute)의 것"
880510,"항공기 발사 장치, 갑판 고정 장치 또는 이와 유사한 장치 및 그 부품; 항공기 발진장치;군용ㆍ경찰용, 기타, 갑판 착륙장치나 이와 유사한 장치;군용ㆍ경찰용, 기타, 부분품;군용ㆍ경찰용, 기타"
880521,"지상 비행 훈련기 및 그 부품; 공중 전투 시뮬레이터 및 그 부품; 모의공중전장치, 부분품"
880529,"지상 비행 훈련기 및 그 부품; 기타 공중 전투 시뮬레이터 및 그 부품; 그 밖의 지상비행 훈련장치;군용ㆍ경찰용, 기타, 부분품"
880610,"무인 항공기, 승객 운송용; 승객 수송용으로 설계제작된 것"
880621,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 250g 이하인 경우; 최대이륙중량이 250그램 이하인 것"
880622,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 250g 이상 7kg 이하인 경우; 최대이륙중량이 250그램을 초과하고 7킬로그램 이하인 것"
880623,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 7kg 이상 25kg 이하인 경우; 최대이륙중량이 7킬로그램을 초과하고 25킬로그램 이하인 것"
880624,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 25kg 이상 150kg 이하인 경우; 최대이륙중량이 25킬로그램을 초과하고 150킬로그램 이하인 것"
880629,"무인 항공기; 원격 조종 비행 전용, 승객 운송 이외의 용도로 최대 이륙 중량이 150kg을 초과하는 경우; 기타"
880691,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량이 250g 이하인 승객 운송용 이외의 경우; 최대이륙중량이 250그램 이하인 것"
880692,"무인 항공기, 원격 조종 비행 이외의 경우 및 최대 이륙 중량이 250g 이상 7kg 이하인 승객을 운송하기 위한 경우를 제외하고; 최대이륙중량이 250그램을 초과하고 7킬로그램 이하인 것"
880693,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량 7kg 이상 25kg 이하의 승객을 운송하는 경우를 제외한 경우; 최대이륙중량이 7킬로그램을 초과하고 25킬로그램 이하인 것"
880694,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량 25kg 이상 150kg 이하의 승객을 운송하는 경우를 제외한 경우; 최대이륙중량이 25킬로그램을 초과하고 150킬로그램 이하인 것"
880699,"무인 항공기, 원격 조종 비행이 아닌 경우 및 최대 이륙 중량이 150kg을 초과하는 승객 운송용이 아닌 경우; 기타"
880710,"항공기 및 우주선, 프로펠러 및 로터 및 그 부품; 프로펠러ㆍ로터(rotor)와 이들의 부분품"
880720,"항공기 및 우주선, 하부 캐리지 및 그 부품; 이착륙장치와 그 부분품"
880730,"항공기 및 우주선, 비행기, 헬리콥터 또는 무인 항공기의 부품 n.e.c. 세번 번호. 8807; 비행기의 부분품, 헬리콥터의 부분품, 무인기의 부분품"
880790,"항공기 및 우주선; 제88장의 그 외의 부분; 글라이더나 행글라이더의 것, 우주선(인공위성을 포함한다)의 것, 기타"
890110,"유람선, 유람선 및 이와 유사한 선박, 주로 사람의 운송을 위해 설계된 모든 종류의 여객선, 페리선; 순항선ㆍ유람선과 이와 유사한 선박(주로 사람 수송용으로 설계된 것으로 한정한다), 각종 페리보트(ferry-boat)"
890120,탱커; 탱커(tanker)
890130,"선박, 냉장, 유조선 제외; 냉동선(소호 제8901.20호의 것은 제외한다)"
890190,"선박; n.e.c.의 표제 번호. 8901, 사람과 물품의 운송을 위한 물품 및 기타 선박의 운송용; 화물선, 화객선"
890200,"어선, 공장 선박 및 기타 선박, 수산물의 가공 또는 보존을 위한 선박; 어선;철강선, 에프알피(FRP)선, 목조선, 기타, 어획물의 가공용이나 저장용 선박;어획물의 가공선ㆍ저장선, 기타"
890311,"요트 및 기타 선박, 레저 또는 스포츠용, 모터가 장착되었거나 장착되도록 설계된 공기 주입식(단단한 선체 공기 주입식 포함), 무적(순) 중량(모터 제외)이 100kg을 초과하지 않아야 합니다.; 모터가 결합되었거나 결합되도록 설계된 것[짐을 싣지 않은 순중량(모터를 제외한다)이 100 킬로그램 이하인 것으로 한정한다]"
890312,"요트 및 기타 선박, 레저 또는 스포츠용, 모터와 함께 사용하도록 설계되지 않은 공기 주입식(단단한 선체 공기 주입식 포함), 무적(순) 중량이 100kg을 초과하지 않는 경우; 모터를 사용하도록 설계되지 않은 것[짐을 싣지 않은 순중량이 100 킬로그램 이하인 것으로 한정한다]"
890319,"요트 및 기타 선박, 레저 또는 스포츠용, 풍선(단단한 선체 풍선 포함), 적재(그물) 무게가 100kg을 초과하는 경우; 기타"
890321,"(공기 주입식 제외) 보조 모터가 있든 없든, 레저 또는 스포츠용이며 길이가 7.5m를 넘지 않는 요트(풍선 제외); 길이가 7.5미터 이하인 것"
890322,길이가 7.5m를 초과하지만 24m를 초과하지 않는 레저 또는 스포츠용 보조 모터가 있거나 없는 요트(풍선 제외); 길이가 7.5미터를 초과하고 24미터 이하인 것
890323,"요트; (공기 주입식 제외) 보조 모터가 있든 없든, 레저 또는 스포츠용, 길이가 24m를 초과하는 경우; 길이가 24미터를 초과하는 것"
890331,"모터보트; (선외 모터보트 제외) 길이가 7.5m를 초과하지 않는 레저 또는 스포츠용, 풍선을 제외한 것; 길이가 7.5미터 이하인 것"
890332,"모터보트; (선외 모터보트 제외), 길이가 7.5m를 초과하지만 24m를 초과하지 않는 레저 또는 스포츠용, 풍선형 제외; 길이가 7.5미터를 초과하고 24미터 이하인 것"
890333,"모터보트; (선외 모터보트 제외), 길이가 24m를 초과하는 풍선형 이외의 레저 또는 스포츠용 보트; 길이가 24미터를 초과하는 것"
890393,"(요트 및 모터보트 제외) 길이가 7.5m를 초과하지 않는, 풍선을 제외한 레저 또는 스포츠용 선박; 아웃보드 모터보트(outboard motorboat), 기타"
890399,"(요트 및 모터보트 제외) 길이가 7.5m를 초과하는 풍선을 제외한 레저용 또는 스포츠용 선박.; 아웃보드 모터보트(outboard motorboat), 기타"
890400,"터그 및 푸셔 크래프트; 예인선, 푸셔크라프트(pusher craft), 기타"
890510,준설선; 준설선
890520,"부유식 또는 잠수식 시추 또는 생산 플랫폼; 시추대, 작업대, 기타"
890590,"선박; 경선, 소방선, 부유식 크레인 및 기타 선박으로, 주요 기능인 부유식 부두에 부수적으로 항해할 수 있는 선박의 경우; 조명선, 소방선, 기중기선, 해난구조선, 시추선, 부선거(艀船渠), 기타"
890610,선박; 군함; 군함
890690,"선박; 기타, 노 젓는 보트 이외의 구명정을 포함한 기타, 군함 이외의 선박; 기타"
890710,뗏목; 풍선; 공기주입식 부교
890790,"부유 구조물; 탱크, 수조 댐, 착륙장, 부표 및 비콘; 부교(소호 제8907.10호의 것은 제외한다), 탱크, 코퍼댐(coffer-dam), 부잔교(landing stage), 부표, 수로부표, 기타"
890800,"선박 및 기타 부유 구조물, 해체용; 해체용 선박, 기타"
900110,"광섬유, 광섬유 번들 및 케이블, 품목 번호. 8544; 광섬유ㆍ광섬유 다발과 광섬유 케이블"
900120,"광학 요소; 편광 재료, 시트 및 그 플레이트; 편광재료(polarizing material)로 만든 판"
900130,"렌즈, 콘택트렌즈, 광학적으로 가공되지 않은 유리 요소를 제외한 모든 재질의 비착용 렌즈; 콘택트렌즈"
900140,"렌즈, 안경; 광학적으로 가공되지 않은 유리 요소 제외, 비장착 유리; 유리로 만든 안경렌즈"
900150,"렌즈, 안경, 비장착형, 유리 이외의 재질; 시력 교정용, 기타"
900190,"광학 요소, 렌즈 n.e.c.의 제목 번호. 9001, 프리즘, 거울 및 기타 광학 요소, 장착되지 않은 모든 재질의 광학 요소(광학적으로 가공되지 않은 유리 요소 제외); 프리즘, 반사경, 그 밖의 렌즈, 기타"
900211,"렌즈, 카메라, 프로젝터 또는 사진 확대기 또는 감속기용 대물렌즈, 기기 또는 장치의 부품 또는 부속품으로 장착된 모든 재질(광학적으로 가공되지 않은 유리 제외)의 대물렌즈; 사진기용, 기타;촬영기ㆍ비디오카메라용, 영사기용, 기타"
900219,"렌즈, 대물렌즈(카메라, 프로젝터 또는 사진 확대기 또는 축소기용 제외), 장착된 모든 재질(광학적으로 가공되지 않은 유리 요소 제외); 현미경용, 기타"
900220,"필터, 기기 또는 장치의 부품 또는 부속품으로 장착되는 모든 재질의 필터(광학적으로 가공되지 않은 유리 요소 제외); 사진기용, 기타"
900290,"광학 요소; n.e.c. 세번 번호. 9002(예: 프리즘 및 거울), 장착된, 기기 또는 장치의 부품 또는 부속품, 모든 재료(광학적으로 가공되지 않은 유리 요소는 제외); 사진기용, 기타;반도체 제조용 기기의 것, 기타"
900311,"프레임 및 마운팅, 플라스틱 소재의 안경, 고글 등의 경우; 플라스틱으로 만든 것"
900319,"플라스틱이 아닌 재질의 안경, 고글 등의 안경테 및 장착 장치; 귀금속을 사용한 것, 기타"
900390,"프레임 및 마운팅, 안경, 고글 등의 부품; 부분품"
900410,"선글라스; 교정용, 보호용 또는 기타; 귀금속을 사용한 것, 기타"
900490,"안경, 고글 등; (선글라스 제외) 교정용, 보호용 또는 기타; 시력교정용 안경, 3D 입체영상용 안경(능동방식인지 수동방식인지에 상관없다), 기타"
900510,쌍안경; 쌍안경
900580,"단안경, 기타 광학 망원경 및 천문 기기(전파 천문학용 기기 제외); 그 밖의 기기"
900590,"쌍안경, 단안경, 기타 광학 망원경, 천문 기기(전파 천문학 기기 제외), 부품 및 액세서리(마운팅 포함); 부분품과 부속품(장착구를 포함한다)"
900630,"카메라, 사진 촬영용(영화 촬영용 제외), 수중 사용, 항공 측량, 내부 장기의 의료 또는 수술 검사를 위해 특별히 설계된 카메라, 법의학 또는 범죄학 용도의 비교 카메라; 수중촬영용ㆍ공중측량용ㆍ장기(臟器)의 내과나 외과 검사용으로 특별히 설계된 사진기와 법정비교용 사진기"
900640,"카메라, 사진(영화 촬영 제외), 즉석 인쇄 카메라; 즉석인화 사진기"
900653,"35mm 폭의 롤 필름용 카메라, 사진(영화 촬영용 제외); 특수용도 사진기, 기타;일회용사진기, 기타"
900659,"카메라, 사진(영화 촬영용 제외), 9006호 제목에 포함되지 않음; 특수용도 사진기, 기타"
900661,사진 손전등 장치; 방전 램프(전자식); 섬광기구(전자식 방전램프를 사용한 것으로 한정한다)
900669,사진 손전등 장치; 제목에 없음. 9006; 기타
900691,"카메라, 사진(시네마토그래피 제외), 부품 및 액세서리; 카메라용"
900699,"사진 플래시 장치, 카메라 이외의 부품 및 액세서리; 기타"
900710,"카메라, 영화 촬영, 음향 녹음 장치 통합 여부; 촬영기"
900720,"프로젝터, 영화 촬영용; 사운드 녹음 또는 재생 장치의 통합 여부 여부; 영사기"
900791,"카메라, 영화 촬영용; 음향 녹음 장치 통합 여부에 관계없이 부품 및 액세서리; 촬영기용"
900792,"프로젝터, 영화 촬영용; 음향 재생 장치 통합 여부에 관계없이 부품 및 액세서리; 영사기용"
900850,"이미지 프로젝터, 사진 확대기 및 감속기(영화 촬영용 제외); 투영기ㆍ확대기와 축소기"
900890,"사진(영화용 제외) 이미지 프로젝터, 확대기 및 감속기, 부품 및 액세서리; 부분품과 부속품"
901010,"사진 실험실 장치 및 장비; 사진(영화용 포함) 필름 또는 종이를 롤에 자동으로 현상하거나 현상된 필름을 종이 롤에 자동으로 노출시키는 데 사용됩니다.; 인쇄 제판용, 기타;반도체 제조용, 기타"
901050,"사진 실험실 장치 및 장비, 9010.10호, 사진(영화 촬영 포함) 실험실용, 네거토스코프에 해당하지 않는 것, 네거토스코프; 반도체 제조용 현상기, 기타"
901060,"사진 실험실 장치 및 장비(영화 촬영 포함), 영사 스크린; 영사용 스크린"
901090,"사진 실험실 장치 및 장비(영화 촬영 포함), 부품 및 액세서리; 반도체 제조용;제9010.50-1000호의 것, 기타, 소호 제9010.50호 및 제9010.60호의 것(반도체 제조용은 제외한다), 기타"
901110,"현미경, 복합 광학 현미경; 실체현미경; 반도체 웨이퍼나 레티클의 취급과 이송용으로 특별히 고안된 장치가 부착된 것, 기타"
901120,"현미경, 복합 광학 현미경, 현미경 사진, 시네마토그래피 또는 현미경 투영용; 마이크로 사진용;반도체 웨이퍼나 레티클의 취급과 이송용으로 특별히 고안된 장치가 부착된 것, 기타, 기타"
901180,"현미경, 복합 광학 현미경(스테레오스코픽 및 현미경, 시네마토그래피 또는 현미경 투영용 현미경 제외); 금속 현미경, 생물 현미경, 기타"
901190,"현미경, 복합 광학 현미경, 부품 및 액세서리(사진 현미경, 시네마토그래피 또는 현미경 투영용 포함); 제9011.10-1000호, 제9011.20-1010호의 것, 기타"
