코드,설명
851432,"용광로 및 오븐; 전기, 산업용 또는 실험실용, 유도, 유전 손실 또는 저항 가열, 플라즈마 및 진공 아크 용광로에 의해 작동하는 것 이외의 용광로 및 오븐"
851439,"용광로 및 오븐; 전자빔, 플라즈마 또는 진공 아크 용광로 이외의 유도, 유전 손실 또는 저항 가열에 의해 작동하는 전기, 산업 또는 실험실용"
851440,"가열 장비; 용광로 및 오븐 이외의 산업 또는 실험실, 유도 또는 유전 손실에 의한 재료의 열처리용"
851490,"용광로, 오븐 및 가열 장비; 제목 번호의 산업 또는 실험실 장비의 일부. 8514"
851511,"납땜 또는 납땜 기계 및 장치, 납땜 인두 및 총, 절단 가능 여부와 관계없이"
851519,"납땜 또는 납땜 기계 및 장치, 절단 가능 여부에 관계없이 납땜 인두 및 총을 제외한 기타 기계 및 장치"
851521,"용접 기계 및 장치; 금속의 저항 용접용, 완전 또는 부분 자동, 절단 가능 여부에 관계없이"
851529,용접 기계 및 장치; 절단 가능 여부에 관계없이 완전 또는 부분 자동이 아닌 금속의 저항 용접용
851531,"용접 기계 및 장치; 금속의 아크(플라즈마 아크 포함) 용접용, 완전 또는 부분 자동, 절단 가능 여부와 관계없이"
851539,용접 기계 및 장치; 절단 가능 여부에 관계없이 완전 또는 부분 자동이 아닌 금속의 아크(플라즈마 아크 포함) 용접 용
851580,"용접 기계 및 장치; 세번 번호 8515의 n.e.c. 8515, 절단 가능 여부에 관계없이"
851590,"용접, 브레이징 또는 납땜 기계; 제목의 기계의 일부. 8515"
851610,"히터; 전기, 순간식 또는 저장식 온수 및 침수 히터"
851621,난방 장치; 전기 저장 난방 라디에이터
851629,난방 장치; 전기 토양 난방 장치 및 공간 난방 장치(저장 난방 라디에이터 제외)
851631,헤어 드레싱 장치; 전기 열 헤어 드라이어
851632,"헤어 드레싱 장치; 전기 열선, 헤어 드라이어 제외"
851633,손 건조 장치; 전열식
851640,"스무딩 아이언, 전기"
851650,"오븐, 전자레인지, 가정용 전자렌지 종류"
851660,"오븐, 쿠커, 조리용 접시, 끓는 링, 그릴, 로스터 등 가정용으로 사용되는 모든 종류의 제품(전자레인지 제외)"
851671,"전기 온열 기기, 가정용 커피 또는 차 메이커, 가정용으로 사용되는 종류"
851672,"전열 기구, 토스터기, 가정용으로 사용되는 모든 종류의 토스터기"
851679,"전기 전열 기구; n.e.c., 제목 번호. 8516, 가정용으로 사용"
851680,"저항기; 전기 가열, 아니오 표제 이외의 것. 8545"
851690,"전기 열기구; 가열 저항기의 부품, 물, 공간 및 토양 히터, 헤어 드레싱 장치, 손 건조기, 스무딩 아이언 및 기타 제목 번호의 기타 가전 제품. 8516"
851711,무선 핸드셋이 포함된 유선 전화 세트
851713,"전화기 세트, 셀룰러 또는 기타 무선 네트워크용 스마트폰"
851714,"전화 세트, 스마트폰 이외의 셀룰러 또는 기타 무선 네트워크용 전화기"
851718,품목 번호 8517.1의 전화기 세트 기타
851761,기지국
851762,"통신 장치(전화 세트 또는 기지국 제외), 음성, 이미지 또는 기타 데이터의 수신, 변환 및 전송 또는 재생을 위한 기계(스위칭 및 라우팅 장치 포함)"
851769,"통신 장치(전화 세트 또는 기지국 제외), 음성, 이미지 또는 기타 데이터의 송수신을 위한 기계(유무선 네트워크 포함), 8517.6번 항목에 해당하지 않는 것."
851771,"통신 장치; 모든 종류의 부품, 안테나 및 공중 반사경, 이에 사용하기에 적합한 부품"
851779,통신 장치; 모든 종류의 안테나 및 안테나 반사경 이외의 부품
851810,마이크 및 스탠드
851821,"라우드스피커, 인클로저에 장착된 단일 스피커"
851822,"라우드스피커, 여러 대, 동일한 인클로저에 장착된 경우"
851829,"라우드스피커, 인클로저에 장착되지 않은 경우"
851830,"마이크와 결합 여부에 관계없이 헤드폰 및 이어폰, 마이크와 하나 이상의 라우드스피커로 구성된 세트"
851840,증폭기; 오디오 주파수 전기
851850,앰프 세트; 전기 사운드
851890,"마이크, 헤드폰, 이어폰, 증폭기 장비; 제목의 장비의 일부. 8518"
851920,"동전, 지폐, 은행 카드, 토큰 또는 기타 지불 수단으로 작동하는 음향 녹음 또는 재생 장치"
851930,사운드 녹음 또는 재생 장치; 턴테이블(레코드판)
851981,"소리 녹음 또는 재생 장치, 자기, 광학 또는 반도체 매체를 사용하는 것, 8519.20, 8519.30 또는 8519.50호에 해당하지 않는 것"
851989,사운드 녹음 또는 재생 장치; 제 8519호의 n.e.c.
852110,"비디오 녹화 또는 재생 장치, 자기 테이프형"
852190,비디오 녹화 또는 재생 장치(자기 테이프형 제외)
852210,"음향 녹음 또는 재생 장치, 그 부품 및 부속품, 픽업 카트리지"
852290,"사운드 또는 비디오 녹음 또는 재생 장치, 픽업 카트리지를 제외한 그 부품 및 액세서리"
852321,"마그네틱 미디어, 기록 여부와 관계없이 마그네틱 스트라이프가 포함된 카드(37장 제품 제외)"
852329,"마그네틱 미디어, 기록 여부에 관계없이 마그네틱 스트라이프가 포함된 카드(37장 제품 제외) 제외"
852341,"광학 미디어, 미기록, 37장 제품 제외"
852349,"광학 미디어, 37장의 제품을 제외한 기록물"
852351,"반도체 매체, 기록 여부와 관계없이 고체 상태의 비휘발성 저장 장치(37장의 제품 제외)"
852352,"반도체 미디어, 스마트 카드, 기록 여부와 관계없이 37장의 제품 제외"
852359,"반도체 매체, 기록 여부에 관계없이 스마트 카드 이외의 제품(37장 제품 제외)"
852380,"8523호(제37장의 상품 제외)의 미디어(기록 여부에 관계없이), 세번 8523에 해당하는 상품"
852411,"터치 감지 스크린 통합 여부에 관계없이 평판 디스플레이 모듈, 드라이버 또는 제어 회로가 없는 액정 디스플레이 모듈"
852412,"터치 감지 스크린 통합 여부에 관계없이 평판 디스플레이 모듈, 드라이버 또는 제어 회로가 없는 유기 발광 다이오드(OLED) 모듈"
852419,"터치 감지 스크린 통합 여부와 관계없이 액정 또는 유기 발광 다이오드(OLED) 이외의 평면 패널 디스플레이 모듈, 드라이버 또는 제어 회로가 없는 경우"
852491,"터치 감지 스크린 통합 여부에 관계없이 평판 디스플레이 모듈, 드라이버 또는 제어 회로가 있는 액정 모듈"
852492,"터치 감지 스크린 통합 여부에 관계없이 평면 패널 디스플레이 모듈, 유기 발광 다이오드(OLED), 드라이버 또는 제어 회로 포함"
852499,터치 감지 스크린 통합 여부와 관계없이 액정 또는 유기 발광 다이오드(OLED) 이외의 평면 패널 디스플레이 모듈(드라이버 또는 제어 회로 포함)
852550,"라디오 방송 또는 텔레비전용 송신 장치, 녹음 또는 재생 장치의 통합 여부와 관계없이 수신 장치를 통합하지 않은 경우"
852560,"라디오 방송 또는 텔레비전용 송신 장치, 녹음 또는 재생 장치의 통합 여부에 관계없이 수신 장치를 통합한 경우"
852581,"텔레비전 카메라, 디지털 카메라 및 비디오 카메라 레코더, 이 장의 소제목 1에 명시된 고속 물품"
852582,"텔레비전 카메라, 디지털 카메라 및 비디오 카메라 레코더, 이 장의 소제목 2에 명시된 방사선 강화 또는 내방사선 제품"
852583,"텔레비전 카메라, 디지털 카메라 및 비디오 카메라 녹화기, 이 장의 소제목 3에 명시된 야간 투시경 제품"
852589,텔레비전 카메라; 품목 번호 8525.8의 n.e.c.
852610,레이더 장치
852691,무선 항법 보조 장치
852692,라디오 원격 제어 장치
852712,"외부 전원 없이 작동 가능한 라디오 방송 수신기, 포켓 사이즈 라디오 카세트 플레이어"
852713,"외부 전원 없이 작동할 수 있는 라디오 방송 수신기, 음향 녹음 또는 재생 장치와 결합된 장치(포켓 사이즈 라디오 카세트 플레이어 제외)"
852719,"외부 전원 없이 작동할 수 있는 라디오 방송 수신기, 품목 번호 8527.1의 n.e.c."
852721,"자동차에 사용되는 종류의 외부 전원 없이 작동할 수 없는 라디오 방송 수신기, 음향 녹음 또는 재생 장치와 결합된 경우"
852729,"자동차에 사용되는 종류의 외부 전원 없이 작동할 수 없는 라디오 방송 수신기, 음향 녹음 또는 재생 장치와 결합되지 않은 라디오 방송 수신기"
852791,라디오 방송 수신기 n.e.c.의 제목 번호. 8527; 음향 녹음 또는 재생 장치와 결합된 것
852792,라디오 방송 수신기 n.e.c.에 호. 8527; 음향 녹음 또는 재생 장치와 결합되지 않고 시계와 결합된 것
852799,라디오 방송 수신기 세번 번호. 8527; 음향 녹음 또는 재생 장치와 결합되지 않고 시계와 결합되지 않은 것
852842,"모니터; 음극선관, 자동 데이터 처리 기계에 직접 연결할 수 있고 84.71의 자동 데이터 처리 기계와 함께 사용하도록 설계되었습니다."
852849,"모니터; 음극선관, 세번 8528.42의 기타(컬러 여부와 관계없이)(이하 '모니터')"
852852,모니터; 음극선관 이외의 것; 84.71의 자동 데이터 처리 기계에 직접 연결할 수 있고 함께 사용하도록 설계되었습니다.
852859,"음극선관 이외의 모니터; 세번 8528.52의 n.e.c., 컬러 여부에 관계없음."
852862,프로젝터; 직접 연결할 수 있고 84.71 제목의 자동 데이터 처리 기계와 함께 사용하도록 설계되었습니다.
852869,"프로젝터; 소제목 8528.62의 n.e.c., 컬러 여부에 관계없이"
852871,"라디오 방송 수신기 또는 사운드 또는 비디오 녹화 또는 재생 장치 통합 여부와 관계없이 텔레비전용 수신 장치, 비디오 디스플레이 또는 스크린을 통합하도록 설계되지 않은 장치"
852872,라디오 방송 수신기 또는 사운드 또는 비디오 녹화 또는 재생 장치 통합 여부에 관계없이 텔레비전용 수신 장치; 컬러 비디오 디스플레이 또는 스크린 통합
852873,라디오 방송 수신기 또는 사운드 또는 비디오 녹화 또는 재생 장치를 통합하든 통합하지 않든 관계없이 텔레비전용 수신 장치; 흑백 비디오 디스플레이 또는 스크린 통합
852910,수신 및 전송 장치; 모든 종류의 안테나 및 안테나 반사판 및 이에 사용하기에 적합한 부품
852990,"수신 및 전송 장치; 세번 번호 8524 내지 8528의 장치와 함께 사용하는 경우. 8524~8528의 장치와 함께 사용하는 경우, 안테나 및 공중 반사기 제외"
853010,"신호, 안전 또는 교통 통제 장비; 철도 또는 트램웨이용(8608호 제목의 것 제외)"
853080,"신호, 안전 또는 교통 통제 장비; 도로, 내륙 수로, 주차 시설, 항만 시설 또는 비행장용(제8608호에 해당하는 것 제외)"
853090,"신호 장치; 철도, 전차, 도로, 내륙 수로, 비행장, 주차 시설, 항만 할부의 안전, 교통 통제 장비의 일부 (제 8608 호의 것 제외)"
853110,"신호 장치; 전기, 음향 또는 시각, 도난 또는 화재 경보기 및 이와 유사한 것(제목 번호. 8512 또는 8530"
853120,"신호 장치; 액정 장치(LCD) 또는 발광 다이오드(LED)가 통합된 전기, 음향 또는 시각, 표시기 패널(품목 번호 8512. 8512 또는 8530"
853180,"신호 장치; 전기, 음향 또는 시각, 기타의 장치 세번. 8531, 제목 번호의 것을 제외한다. 8512 또는 8530"
853190,"신호 장치; 세번 번호의 전기, 음향 또는 시각 장치의 일부. 8531"
853210,"전기 커패시터; 고정식, 50/60Hz 회로에 사용하도록 설계되었으며 무효 전력 처리 용량이 0.5kvar(전력 커패시터) 이상인 제품."
853221,"전기 커패시터; 고정, 탄탈룸"
853222,"전기 커패시터, 고정식, 알루미늄 전해질"
853223,"전기 커패시터; 고정, 세라믹 유전체, 단일 레이어"
853224,"전기 커패시터; 고정, 세라믹 유전체, 다층"
853225,"전기 커패시터, 고정식, 종이 또는 플라스틱 유전체"
853229,"전기 커패시터; 고정, 제목 번호에 없음. 8532"
853230,"전기 커패시터, 가변 또는 조정 가능한(사전 설정) 커패시터"
853290,전기 커패시터; 제목 번호의 커패시터의 일부. 8532
853310,"전기 저항기, 고정 탄소 저항기, 컴포지션 또는 필름 유형(가변 저항기 및 전위차계 포함, 가열 저항기 제외)"
853321,"전기 저항기, 고정식, 전력 처리 용량이 20W를 초과하지 않는 경우(가변 저항기 및 전위차계 포함, 가열 저항기 및 탄소 저항기 제외)"
853329,"전기 저항기, 고정식, 전력 처리 용량이 20W를 초과하는 경우(가변 저항기 및 전위차계 포함, 가열 저항기 및 탄소 저항기 제외)"
853331,"전기 저항기, 가변 저항기 및 전위차계를 포함한 권선식 가변 저항기, 20W를 초과하지 않는 전력 처리 용량(난방 제외)"
853339,"전기 저항기, 가변 저항기 및 전위차계를 포함한 권선식 가변 저항기, 20W를 초과하는 전력 처리 용량(난방 제외)의 경우"
853340,"전기 저항기, 가변 저항기 및 전위차계를 포함한 가변 저항기(가열 제외)"
853390,저항기; 제목의 저항기의 일부. 8533
853400,회로; 인쇄
853510,"전기 장치; 퓨즈, 1000볼트를 초과하는 전압용"
853521,"전기 장치; 자동 회로 차단기, 전압이 1000볼트를 초과하지만 72.5kV 미만인 경우"
853529,"전기 장치; 자동 회로 차단기, 72.5kV 이상 전압용"
853530,전기 장치; 1000볼트를 초과하는 전압용 절연 및 메이크 앤 브레이크 스위치
853540,"전기 장치; 피뢰기, 전압 제한기 및 서지 억제기(1000볼트를 초과하는 전압의 경우)"
853590,"전기 장치; n.e.c. 제목 번호. 8535, 전기 회로를 전환하거나 보호하기위한, 1000 볼트를 초과하는 전압"
853610,"전기 장치; 퓨즈, 1000볼트를 초과하지 않는 전압용"
853620,"전기 장치; 자동 회로 차단기, 전압이 1000볼트를 초과하지 않는 경우"
853630,"전기 장치; 전기 회로 보호용, n.e.c.의 제목 번호. 8536, 전압이 1000볼트를 초과하지 않는 경우"
853641,"전기 장치, 릴레이(전압이 60볼트를 초과하지 않는 경우)"
853649,"전기 장치; 릴레이, 60볼트를 초과하는 전압용"
853650,"전기 장치; 제목의 n.e.c.에 있는 스위치. 8536, 1000볼트를 초과하지 않는 전압의 경우"
853661,"전기 장치; 램프 홀더, 전압이 1000볼트를 초과하지 않는 경우"
853669,"전기 장치, 플러그 및 소켓, 전압이 1000볼트를 초과하지 않는 경우"
853670,"광섬유, 광섬유 번들 또는 케이블용 커넥터"
853690,"전기 장치; n.e.c.의 제목 번호. 8536, 전기 회로를 전환하거나 보호하기 위해 1000 볼트를 초과하지 않는 전압 용"
853710,"보드, 패널, 콘솔, 책상 및 기타 받침대; 전기 제어 또는 전기 분배용(제8517호의 스위칭 장치 제외), 전압이 1000볼트를 초과하지 않는 경우"
853720,"보드, 패널, 콘솔, 책상 및 기타 받침대; 전기 제어 또는 전기 분배용(제8517호의 스위칭 장치 제외), 1000볼트를 초과하는 전압의 경우"
853810,"전기 장치, 부품(예: 보드, 패널, 콘솔, 책상, 캐비닛, 기타 받침대), 품목 번호 8537의 상품. 8537, 그들의 장치가 장착되지 않은 제품"
853890,"전기 장치; 제목 번호 8535의 장치와 함께 단독으로 또는 주로 사용하기에 적합한 부품. 8535, 8536 또는 8537"
853910,"램프, 밀폐형 빔 유닛"
853921,"램프; 필라멘트, (자외선 또는 적외선 제외), 텅스텐 할로겐"
853922,램프; 텅스텐 할로겐을 제외한 200W 이하의 출력과 100볼트를 초과하는 전압의 필라멘트(자외선 또는 적외선은 제외)
853929,"램프; 필라멘트, (자외선 또는 적외선 제외), 품목 번호 8539.2의 n.e.c."
853931,"램프; 방전, (자외선 제외), 형광등, 핫 캐소드"
853932,"램프; 방전, (자외선 제외), 수은 또는 나트륨 증기 램프, 메탈할라이드 램프"
853939,"램프; 방전, (자외선 제외, 형광등, 열음극 제외)"
853941,램프; 아크 램프
853949,램프; 자외선 또는 적외선 램프(아크 램프 제외)
853951,"램프; 발광 다이오드(LED) 광원, 발광 다이오드(LED) 모듈"
853952,"램프; 발광 다이오드(LED) 광원, 발광 다이오드(LED) 램프"
853990,램프; 제목 번호의 램프의 일부. 8539
854011,"튜브; 비디오 모니터 음극선관, 컬러를 포함한 음극선 텔레비전 브라운관"
854012,"튜브; 비디오 모니터 음극선 관을 포함한 음극선 텔레비전 브라운관, 단색"
854020,"튜브; 텔레비전 카메라 튜브, 이미지 컨버터 및 증광기, 기타 광음극관"
854040,"튜브; 데이터/그래픽 디스플레이 튜브, 흑백; 데이터/그래픽 디스플레이 튜브, 컬러, 인광점 스크린 피치가 0.4mm보다 작은 경우"
854060,"튜브; 음극선, n.e.c.의 제목 번호. 8540"
854071,"튜브; 마이크로파, 마그네트론, 그리드 제어 튜브 제외"
854079,"튜브; 마이크로파(예: 클라이스트론, 여행파 튜브, 칼리노트론), 마그네트론 및 그리드 제어 튜브 제외"
854081,"밸브 및 튜브, 수신기 또는 증폭기"
854089,밸브 및 튜브; n.e.c.의 제목 번호. 8540
854091,"튜브, 음극선관 부품"
854099,"밸브 및 튜브; 제목의 밸브 및 튜브의 일부. 8540의 밸브 및 튜브의 일부, 음극선 관의 일부 제외"
854110,전기 장치; 감광성 또는 발광 다이오드(LED) 이외의 다이오드
854121,"전기 장치, (감광성 이외의) 트랜지스터, 손실률이 1W 미만인 경우"
854129,"전기 장치; 1W 이상의 손실률을 가진 트랜지스터(감광성 제외), (감광성 제외)"
854130,"전기 장치; 감광성 장치를 제외한 사이리스터, 다이액 및 트라이액"
854141,"전기 장치; 감광성 반도체 장치, 발광 다이오드(LED)"
854142,"전기 장치; 감광성 반도체 장치, 모듈로 조립되지 않거나 패널로 구성되지 않은 태양광 전지"
854143,"전기 장치; 감광성 반도체 장치, 모듈로 조립되거나 패널로 구성된 태양광 전지"
854149,"전기 장치; 감광성 반도체 장치, 발광 다이오드 이외의 다이오드 및 모듈로 조립되거나 패널로 구성되는지 여부에 관계없이 광전지를 제외한 광전지"
854151,"전기 장치; 감광성 반도체 장치, 반도체 기반 트랜스듀서"
854159,전기 장치; 감광성 반도체 장치 n.e.c. 제 번호. 8541
854160,크리스탈; 장착형 압전
854190,"전기 장치; 다이오드, 트랜지스터 및 이와 유사한 반도체 장치 및 감광성 반도체 장치용 부품"
854231,"전자 집적 회로; 메모리, 컨버터, 논리 회로, 증폭기, 클록 및 타이밍 회로 또는 기타 회로와 결합 여부에 관계없이 프로세서 및 컨트롤러"
854232,전자 집적 회로; 메모리
854233,전자 집적 회로; 증폭기
854239,전자 집적 회로; n.e.c.의 제목 번호. 8542
854290,전자 집적 회로 부품
854310,전기 기계 및 장치; 입자 가속기
854320,전기 기계 및 장치; 신호 발생기
854330,"전기 기계 및 장치; 전기 도금, 전기 분해 또는 전기 영동용"
854340,"전기 기계 및 장치, 전자 담배 및 이와 유사한 개인용 전기 기화 장치"
854370,"전기 기계 및 장치; 이 장의 다른 곳에서 지정되거나 포함되지 않은 개별 기능을 갖는 것, 예컨대 제목 번호. 8543"
854390,전기 기계 및 장치; 세번 번호의 전기 제품의 일부. 8543
854411,"절연 전도체, 구리 권선 전선"
854419,"절연 전도체, 권선 전선(구리 이외의 전선)"
854420,"절연 전도체, 동축 케이블 및 기타 동축 전도체"
854430,"절연 전도체, 점화 배선 세트 및 차량, 항공기 또는 선박에 사용되는 종류의 기타 배선 세트"
854442,"절연 전도체, 1000볼트를 초과하지 않는 전압의 경우 커넥터가 장착되어 있습니다."
854449,"절연 전도체, 1000볼트를 초과하지 않는 전압의 경우 커넥터가 장착되어 있지 않습니다."
854460,"절연 전도체, 1000볼트를 초과하는 전압의 경우"
854470,"절연 전도체, 광섬유 케이블"
854511,"탄소 전극, 용광로에 사용되는 종류의 금속 포함 또는 미포함"
854519,탄소 전극; 용광로 이외의 용도에 사용되는 금속 포함 또는 미포함 종류
854520,"카본 브러시, 금속 포함 또는 미포함, 전기 용도로 사용됨"
854590,"탄소; 램프 탄소, 배터리 탄소 및 기타 흑연 또는 기타 탄소로 된 물품(금속 포함 또는 미포함), 전기적 목적으로 사용되는 종류"
854610,전기 절연체; 유리
854620,전기 절연체; 세라믹
854690,"전기 절연체, 유리 및 세라믹 소재 제외"
854710,"절연 피팅; 전기 기계용 도자기, 절연 재료 전용(사소한 조립 부품 제외), 세번 제8550호의 것을 제외한다. 8546"
854720,"절연 피팅; 전기 기계용 플라스틱, 절연 재료로만 구성된 (사소한 조립 부품을 제외한) 절연 피팅, 제 번호. 8546"
854790,"절연 피팅; (세라믹 또는 플라스틱 이외의) 전기 기계, 가전 제품 및 장비용, 제목 번호 8546의 절연체를 제외합니다. 8546"
854800,"기계 또는 장치의 전기 부품, 이 장에 명시되지 않았거나 다른 곳에 포함되지 않은 것"
854911,"납축기 폐기물 및 스크랩, 사용 후 납축기"
854912,"폐기물 및 스크랩; 납축전지를 제외한 납, 카드뮴 또는 수은이 포함된 1차 전지, 1차 배터리 및 전기 축전지의 사용 여부에 관계없이 폐기해야 합니다."
854913,"폐기물 및 스크랩; 1차 전지, 1차 배터리 및 전기 축전지의 사용 여부에 관계없이 화학 유형별로 분류되고 납, 카드뮴 또는 수은이 포함되지 않은 경우"
854914,"폐기물 및 스크랩; 1차 전지, 1차 배터리 및 전기 축전지의 사용 여부와 상관없이 분류되지 않고 납, 카드뮴 또는 수은이 포함되지 않은 경우"
854919,"폐기물 및 스크랩; 1차 전지, 1차 배터리 및 전기 축전지의 경우, 품목 번호 8549.1에 포함되지 않음"
854921,"전기 및 전자 폐기물 및 스크랩; 주로 1차 전지 및 배터리, 전기 축전지, 수은 스위치, 음극선관 또는 기타 활성화된 유리의 유리, 또는 전기적"
854929,"폐기물 및 스크랩, 주로 귀금속의 회수에 사용되는 종류로서 품목 번호 8549.21에 해당하는 것"
854931,"전기 및 전자 폐기물 및 스크랩; 1차 전지 및 배터리, 전기 축전지, 수은 스위치를 포함하는 귀금속 회수에 주로 사용되는 것을 제외한 전기 및 전자 어셈블리 및 인쇄 회로 기판"
854939,폐기물 및 스크랩; 품목 번호 8549.31의 귀금속 회수용으로 주로 사용되는 것을 제외한 전기 및 전자 어셈블리 및 인쇄 회로 기판.
854991,폐기물 및 스크랩; 8549호 제목에 없음
854999,폐기물 및 스크랩; 품목 번호 8549.91의 n.e.c.
860110,"철도 기관차, 외부 전기 공급원으로부터 동력을 공급받음"
860120,전기 축전지로 구동되는 철도 기관차
860210,철도 기관차; 디젤-전기 동력
860290,"철도 기관차 및 기관차 입찰, 디젤-전기 동력 이외의 기관차 입찰"
860310,"철도 또는 전차, 승합차 및 트럭, 외부 전기 공급원으로부터 동력을 공급받는 자체 추진 차량(8604 호의 차량은 제외)"
860390,"철도 또는 전차, 밴 및 트럭, 외부 전기 공급원 이외의 동력을 사용하는 자체 추진식(8604번 품목 제외)"
860400,"철도 또는 전차선로 유지보수 또는 서비스 차량, 자체 추진 여부(예: 작업장, 크레인, 밸러스트 탬퍼, 트랙라이너, 테스트 코치 및 선로 검사 차량)"
860500,"철도 또는 트램웨이 코치, 여객 코치, 수하물 밴, 우체국 코치 및 기타 특수 목적 철도 또는 트램웨이 코치, 자체 추진이 아닌 것(제8604호의 코치 제외)"
860610,"철도 또는 트램웨이 상품 밴 및 마차, 탱크 마차 등(자주식이 아닌 것)"
860630,"철도 또는 전차 상품 밴 및 마차; 자체 배출, 자체 추진이 아닌 것, 품목 번호 8606.10의 것 제외"
860691,"철도 또는 트램웨이 상품 밴 및 마차, 덮개 및 폐쇄형, 자주식이 아닌 경우"
860692,"철도 또는 전차 화물 승합차 및 마차, 개방형, 높이 60cm를 초과하는 탈부착이 불가능한 측면이 있고 자주식 차량이 아닌 경우"
860699,"철도 또는 전차 상품 밴 및 마차; n.e.c., 표제 번호. 8606, 자체 추진되지 않음"
860711,"철도 또는 전차 기관차 또는 철도 차량, 부품, 구동 대차 및 비셀 대차"
860712,"철도 또는 전차 기관차 또는 철도 차량, 부품, 대차 및 비셀 대차(구동 대차 및 비셀 대차 제외)"
860719,"철도 또는 전차 기관차 또는 철도 차량; 부품, 차축 및 바퀴 및 그 부품"
860721,"철도 또는 전차 기관차 또는 철도 차량; 부품, 공기 브레이크 및 그 부품"
860729,"철도 또는 전차 기관차 또는 철도 차량; 부품, 브레이크(에어 브레이크 제외) 및 그 부품"
860730,"철도 또는 전차 기관차 또는 철도 차량; 부품, 후크 및 기타 결합 장치, 완충 장치 및 그 부품"
860791,"철도 또는 전차 기관차, 그 외의 부품은 제목에 포함되지 아니한다. 8607"
860799,"철도 또는 전차 차량, 그 외의 부품은 제목에 포함되지 아니한다. 8607"
860800,"철도 또는 트램웨이 선로 설비 및 부속품, 철도, 트램웨이, 도로, 내륙 수로, 주차 시설, 항만 시설 또는 비행장용 기계(전기 기계 포함) 신호, 안전 또는 교통 통제 장비 및 그 부품"
860900,컨테이너; (유체 운송용 컨테이너 포함) 하나 이상의 운송 수단으로 운송할 수 있도록 특별히 설계되고 장착된 컨테이너
870110,트랙터; 단일 차축
870121,트랙터; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)만 장착된 세미 트레일러용 로드 트랙터
870122,트랙터; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖춘 세미 트레일러용 로드 트랙터
870123,트랙터; 스파크 점화 내연 피스톤 엔진과 추진용 전기 모터가 모두 장착된 세미 트레일러용 로드 트랙터
870124,트랙터; 추진을 위해 전기 모터만 장착한 세미 트레일러용 로드 트랙터
870129,"트랙터; 세미 트레일러용 도로 트랙터, 기타 추진 방식은 제8701.2호의 기타 항목에 포함되지 않음"
870130,트랙터; 트랙 설치
870191,트랙터; 제8701호(제8709호의 트랙터 제외)의 엔진 출력이 18kW를 초과하지 않는 것.
870192,"트랙터; 제8701호(제8709호의 트랙터 제외), 엔진 출력이 18kW를 초과하지만 37kW를 초과하지 않는 것."
870193,"트랙터; 제8701호(제8709호의 트랙터 제외), 엔진 출력이 37kW를 초과하지만 75kW를 초과하지 않는 것."
870194,"제8701호의 트랙터(제8709호의 트랙터 제외), 75kW를 초과하지만 130kW를 초과하지 않는 엔진 출력의 트랙터, n.e.c."
870195,"트랙터; 제8701호(제8709호의 트랙터 제외), 엔진 출력이 130kW를 초과하는 것."
870210,"차량; 대중교통 유형(운전자 포함 10인 이상 탑승), 압축 점화식 내연기관(디젤 또는 세미 디젤) 엔진만 장착된 신차 또는 중고차"
870220,"차량; 대중 교통 유형(운전자 포함 10인 이상 탑승), 압축 점화 내연 피스톤 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖춘 신규 또는 중고 차량"
870230,"차량; 대중 교통 유형(운전자 포함 10인 이상 탑승), 압축 점화 내연 피스톤 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖춘 신규 또는 중고 차량"
870240,"차량; 대중교통 유형(운전자 포함 10인 이상 탑승), 추진용 전기 모터만 장착된 신규 또는 중고 차량"
870290,"차량; 대중교통 유형(운전자를 포함하여 10인 이상 탑승), 8702호, 신규 또는 중고 차량"
870310,"차량; 설상차, 골프카 및 이와 유사한 차량의 이동을 위해 특별히 설계되었습니다."
870321,"차량; 스파크 점화 내연 피스톤 엔진만 있는 경우, 실린더 용량이 1000cc를 초과하지 않아야 합니다."
870322,"차량; 스파크 점화 내연 피스톤 엔진만 있는 경우, 실린더 용량이 1000cc를 초과하지만 1500cc를 초과하지 않는 경우"
870323,"차량; 스파크 점화식 내연 왕복 피스톤 엔진, 실린더 용량이 1500cc를 초과하지만 3000cc를 초과하지 않는 엔진만 해당됩니다."
870324,"차량; 스파크 점화 내연 왕복 피스톤 엔진, 실린더 용량 3000cc 이상만 사용"
870331,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량이 1500cc를 초과하지 않는 경우"
870332,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량이 1500cc를 초과하지만 2500cc를 초과하지 않는 차량만 해당됩니다."
870333,"차량; 압축 점화 내연기관 엔진(디젤 또는 세미 디젤), 실린더 용량 2500cc 이상만 해당"
870340,"차량; 추진을 위한 스파크 점화 내연 피스톤 엔진과 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 없습니다."
870350,"차량; 압축 점화식 내연기관 엔진(디젤 또는 세미 디젤)과 추진용 전기 모터를 모두 갖추고 있으며, 외부 전원에 연결하여 충전할 수 없습니다."
